,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT_MAKESPAN,PT_C1,PT_C2,jitter
121,934674.0,750767.0,934674.0,931419.0,678708.0,931419.0,937961.0,681965.0,937961.0,0.1
122,927164.0,760077.0,927164.0,920005.0,678538.0,920005.0,931430.0,678538.0,931430.0,0.1
123,941587.0,758613.0,941587.0,942445.0,689259.0,942445.0,944366.0,689259.0,944366.0,0.1
124,931310.0,745285.0,931310.0,933455.0,675820.0,933455.0,940332.0,675820.0,940332.0,0.1
125,927455.0,755828.0,927455.0,922009.0,674849.0,922009.0,916922.0,676945.0,916922.0,0.1
126,949397.0,754810.0,949397.0,952581.0,678543.0,952581.0,941907.0,678543.0,941907.0,0.1
127,948661.0,755767.0,948661.0,935103.0,672086.0,935103.0,938816.0,674572.0,938816.0,0.1
128,936028.0,753316.0,936028.0,937583.0,669376.0,937583.0,931010.0,684534.0,931010.0,0.1
129,944229.0,746311.0,944229.0,946759.0,678768.0,946759.0,942721.0,681148.0,942721.0,0.1
130,936831.0,749064.0,936831.0,930258.0,666595.0,930258.0,925988.0,675539.0,925988.0,0.1
131,936438.0,743218.0,936438.0,926062.0,670847.0,926062.0,926036.0,670847.0,926036.0,0.1
132,917506.0,741245.0,917506.0,913206.0,664897.0,913206.0,921988.0,676346.0,921988.0,0.1
133,938573.0,755151.0,938573.0,946677.0,687505.0,946677.0,951627.0,687505.0,951627.0,0.1
134,954467.0,746228.0,954467.0,948202.0,675817.0,948202.0,949051.0,675817.0,949051.0,0.1
135,934704.0,740780.0,934704.0,948667.0,659789.0,948667.0,946052.0,667661.0,946052.0,0.1
136,924527.0,745718.0,924527.0,927068.0,675265.0,927068.0,923459.0,680387.0,923459.0,0.1
137,933810.0,754474.0,933810.0,941991.0,688454.0,941991.0,935364.0,688721.0,935364.0,0.1
138,940422.0,767981.0,940422.0,938476.0,672589.0,938476.0,935923.0,682333.0,935923.0,0.1
139,937825.0,751477.0,937825.0,934162.0,656430.0,934162.0,934858.0,663407.0,934858.0,0.1
140,939430.0,756756.0,939430.0,935990.0,669363.0,935990.0,934903.0,689875.0,934903.0,0.1
